base_key,split,exco_out,relationship_out,has_exco,has_relationship,src_exco_member,src_relationship_member
ADE-Affordance/training/b/bedroom/ADE_train_00003545,training,,./ADE-Affordance-flat/training/ADE_train_00003545_relationship.txt,0,1,,ADE-Affordance/training/b/bedroom/ADE_train_00003545_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003546,training,./ADE-Affordance-flat/training/ADE_train_00003546_exco.json,./ADE-Affordance-flat/training/ADE_train_00003546_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003546_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003546_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003547,training,./ADE-Affordance-flat/training/ADE_train_00003547_exco.json,./ADE-Affordance-flat/training/ADE_train_00003547_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003547_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003547_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003548,training,./ADE-Affordance-flat/training/ADE_train_00003548_exco.json,./ADE-Affordance-flat/training/ADE_train_00003548_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003548_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003548_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003549,training,./ADE-Affordance-flat/training/ADE_train_00003549_exco.json,./ADE-Affordance-flat/training/ADE_train_00003549_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003549_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003549_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003550,training,./ADE-Affordance-flat/training/ADE_train_00003550_exco.json,./ADE-Affordance-flat/training/ADE_train_00003550_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003550_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003550_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003551,training,./ADE-Affordance-flat/training/ADE_train_00003551_exco.json,./ADE-Affordance-flat/training/ADE_train_00003551_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003551_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003551_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003552,training,./ADE-Affordance-flat/training/ADE_train_00003552_exco.json,./ADE-Affordance-flat/training/ADE_train_00003552_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003552_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003552_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003553,training,./ADE-Affordance-flat/training/ADE_train_00003553_exco.json,./ADE-Affordance-flat/training/ADE_train_00003553_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003553_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003553_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003554,training,./ADE-Affordance-flat/training/ADE_train_00003554_exco.json,./ADE-Affordance-flat/training/ADE_train_00003554_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003554_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003554_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003555,training,./ADE-Affordance-flat/training/ADE_train_00003555_exco.json,./ADE-Affordance-flat/training/ADE_train_00003555_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003555_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003555_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003556,training,./ADE-Affordance-flat/training/ADE_train_00003556_exco.json,./ADE-Affordance-flat/training/ADE_train_00003556_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003556_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003556_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003557,training,./ADE-Affordance-flat/training/ADE_train_00003557_exco.json,./ADE-Affordance-flat/training/ADE_train_00003557_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003557_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003557_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003558,training,./ADE-Affordance-flat/training/ADE_train_00003558_exco.json,./ADE-Affordance-flat/training/ADE_train_00003558_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003558_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003558_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003560,training,./ADE-Affordance-flat/training/ADE_train_00003560_exco.json,./ADE-Affordance-flat/training/ADE_train_00003560_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003560_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003560_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003562,training,./ADE-Affordance-flat/training/ADE_train_00003562_exco.json,./ADE-Affordance-flat/training/ADE_train_00003562_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003562_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003562_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003563,training,./ADE-Affordance-flat/training/ADE_train_00003563_exco.json,./ADE-Affordance-flat/training/ADE_train_00003563_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003563_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003563_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003564,training,./ADE-Affordance-flat/training/ADE_train_00003564_exco.json,./ADE-Affordance-flat/training/ADE_train_00003564_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003564_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003564_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003565,training,./ADE-Affordance-flat/training/ADE_train_00003565_exco.json,./ADE-Affordance-flat/training/ADE_train_00003565_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003565_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003565_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003566,training,./ADE-Affordance-flat/training/ADE_train_00003566_exco.json,./ADE-Affordance-flat/training/ADE_train_00003566_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003566_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003566_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003567,training,./ADE-Affordance-flat/training/ADE_train_00003567_exco.json,./ADE-Affordance-flat/training/ADE_train_00003567_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003567_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003567_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003568,training,./ADE-Affordance-flat/training/ADE_train_00003568_exco.json,./ADE-Affordance-flat/training/ADE_train_00003568_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003568_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003568_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003569,training,./ADE-Affordance-flat/training/ADE_train_00003569_exco.json,./ADE-Affordance-flat/training/ADE_train_00003569_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003569_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003569_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003571,training,./ADE-Affordance-flat/training/ADE_train_00003571_exco.json,./ADE-Affordance-flat/training/ADE_train_00003571_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003571_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003571_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003572,training,./ADE-Affordance-flat/training/ADE_train_00003572_exco.json,./ADE-Affordance-flat/training/ADE_train_00003572_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003572_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003572_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003573,training,./ADE-Affordance-flat/training/ADE_train_00003573_exco.json,./ADE-Affordance-flat/training/ADE_train_00003573_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003573_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003573_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003574,training,./ADE-Affordance-flat/training/ADE_train_00003574_exco.json,./ADE-Affordance-flat/training/ADE_train_00003574_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003574_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003574_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003575,training,./ADE-Affordance-flat/training/ADE_train_00003575_exco.json,./ADE-Affordance-flat/training/ADE_train_00003575_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003575_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003575_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003576,training,./ADE-Affordance-flat/training/ADE_train_00003576_exco.json,./ADE-Affordance-flat/training/ADE_train_00003576_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003576_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003576_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003577,training,./ADE-Affordance-flat/training/ADE_train_00003577_exco.json,./ADE-Affordance-flat/training/ADE_train_00003577_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003577_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003577_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003578,training,./ADE-Affordance-flat/training/ADE_train_00003578_exco.json,./ADE-Affordance-flat/training/ADE_train_00003578_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003578_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003578_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003579,training,,./ADE-Affordance-flat/training/ADE_train_00003579_relationship.txt,0,1,,ADE-Affordance/training/b/bedroom/ADE_train_00003579_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003580,training,./ADE-Affordance-flat/training/ADE_train_00003580_exco.json,./ADE-Affordance-flat/training/ADE_train_00003580_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003580_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003580_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003581,training,./ADE-Affordance-flat/training/ADE_train_00003581_exco.json,./ADE-Affordance-flat/training/ADE_train_00003581_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003581_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003581_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003582,training,./ADE-Affordance-flat/training/ADE_train_00003582_exco.json,./ADE-Affordance-flat/training/ADE_train_00003582_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003582_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003582_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003585,training,./ADE-Affordance-flat/training/ADE_train_00003585_exco.json,./ADE-Affordance-flat/training/ADE_train_00003585_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003585_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003585_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003586,training,./ADE-Affordance-flat/training/ADE_train_00003586_exco.json,./ADE-Affordance-flat/training/ADE_train_00003586_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003586_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003586_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003587,training,./ADE-Affordance-flat/training/ADE_train_00003587_exco.json,./ADE-Affordance-flat/training/ADE_train_00003587_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003587_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003587_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003588,training,,./ADE-Affordance-flat/training/ADE_train_00003588_relationship.txt,0,1,,ADE-Affordance/training/b/bedroom/ADE_train_00003588_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003589,training,./ADE-Affordance-flat/training/ADE_train_00003589_exco.json,./ADE-Affordance-flat/training/ADE_train_00003589_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003589_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003589_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003590,training,./ADE-Affordance-flat/training/ADE_train_00003590_exco.json,./ADE-Affordance-flat/training/ADE_train_00003590_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003590_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003590_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003591,training,./ADE-Affordance-flat/training/ADE_train_00003591_exco.json,./ADE-Affordance-flat/training/ADE_train_00003591_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003591_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003591_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003592,training,./ADE-Affordance-flat/training/ADE_train_00003592_exco.json,./ADE-Affordance-flat/training/ADE_train_00003592_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003592_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003592_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003593,training,./ADE-Affordance-flat/training/ADE_train_00003593_exco.json,./ADE-Affordance-flat/training/ADE_train_00003593_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003593_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003593_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003595,training,./ADE-Affordance-flat/training/ADE_train_00003595_exco.json,./ADE-Affordance-flat/training/ADE_train_00003595_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003595_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003595_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003596,training,,./ADE-Affordance-flat/training/ADE_train_00003596_relationship.txt,0,1,,ADE-Affordance/training/b/bedroom/ADE_train_00003596_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003597,training,./ADE-Affordance-flat/training/ADE_train_00003597_exco.json,./ADE-Affordance-flat/training/ADE_train_00003597_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003597_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003597_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003599,training,./ADE-Affordance-flat/training/ADE_train_00003599_exco.json,./ADE-Affordance-flat/training/ADE_train_00003599_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003599_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003599_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003600,training,,./ADE-Affordance-flat/training/ADE_train_00003600_relationship.txt,0,1,,ADE-Affordance/training/b/bedroom/ADE_train_00003600_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003601,training,./ADE-Affordance-flat/training/ADE_train_00003601_exco.json,./ADE-Affordance-flat/training/ADE_train_00003601_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003601_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003601_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003602,training,./ADE-Affordance-flat/training/ADE_train_00003602_exco.json,./ADE-Affordance-flat/training/ADE_train_00003602_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003602_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003602_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003603,training,./ADE-Affordance-flat/training/ADE_train_00003603_exco.json,./ADE-Affordance-flat/training/ADE_train_00003603_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003603_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003603_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003604,training,./ADE-Affordance-flat/training/ADE_train_00003604_exco.json,./ADE-Affordance-flat/training/ADE_train_00003604_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003604_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003604_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003605,training,./ADE-Affordance-flat/training/ADE_train_00003605_exco.json,./ADE-Affordance-flat/training/ADE_train_00003605_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003605_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003605_relationship.txt
ADE-Affordance/training/b/bedroom/ADE_train_00003606,training,./ADE-Affordance-flat/training/ADE_train_00003606_exco.json,./ADE-Affordance-flat/training/ADE_train_00003606_relationship.txt,1,1,ADE-Affordance/training/b/bedroom/ADE_train_00003606_exco.json,ADE-Affordance/training/b/bedroom/ADE_train_00003606_relationship.txt
